"","day","month","year","return","price.close"
"4851",3,6,1947,1.39860139860139,14.5
"4852",4,6,1947,-0.689655172413791,14.4
"4853",5,6,1947,-0.069444444444443,14.39
"4854",6,6,1947,0.764419735927724,14.5
"4855",9,6,1947,-0.551724137931035,14.42
"4856",10,6,1947,0.970873786407771,14.56
"4857",11,6,1947,2.33516483516483,14.9
"4858",12,6,1947,-0.536912751677853,14.82
"4859",13,6,1947,1.07962213225371,14.98
"4860",16,6,1947,0.267022696929233,15.02
"4861",17,6,1947,-0.399467376830884,14.96
"4862",18,6,1947,0,14.96
"4863",19,6,1947,1.20320855614973,15.14
"4864",20,6,1947,0.132100396301186,15.16
"4865",23,6,1947,0.527704485488127,15.24
"4866",24,6,1947,-1.96850393700788,14.94
"4867",25,6,1947,0.803212851405629,15.06
"4868",26,6,1947,0.398406374501984,15.12
"4869",27,6,1947,0,15.12
"4870",30,6,1947,0.595238095238106,15.21
"4871",1,7,1947,1.64365548980934,15.46
"4872",2,7,1947,-0.129366106080216,15.44
"4873",3,7,1947,1.03626943005181,15.6
"4874",7,7,1947,0.0641025641025627,15.61
"4875",8,7,1947,0.384368994234468,15.67
"4876",9,7,1947,-0.957243139757501,15.52
"4877",10,7,1947,1.03092783505155,15.68
"4878",11,7,1947,1.21173469387755,15.87
"4879",14,7,1947,0.5671077504726,15.96
"4880",15,7,1947,-0.187969924812037,15.93
"4881",16,7,1947,-0.0627746390458241,15.92
"4882",17,7,1947,-1.0678391959799,15.75
"4883",18,7,1947,0.634920634920633,15.85
"4884",21,7,1947,-0.315457413249205,15.8
"4885",22,7,1947,0.443037974683535,15.87
"4886",23,7,1947,0.504095778197858,15.95
"4887",24,7,1947,1.06583699059561,16.120001
"4888",25,7,1947,-0.248145145896704,16.08
"4889",28,7,1947,-0.870646766169147,15.94
"4890",29,7,1947,-2.19573400250941,15.59
"4891",30,7,1947,-0.449005772931368,15.52
"4892",31,7,1947,1.54639175257732,15.76
"4893",1,8,1947,0.253807106598991,15.8
"4894",4,8,1947,-1.13924050632912,15.62
"4895",5,8,1947,0.320102432778494,15.67
"4896",6,8,1947,-0.319081046585837,15.62
"4897",7,8,1947,0.128040973111404,15.64
"4898",8,8,1947,-1.34271099744246,15.43
"4899",11,8,1947,-0.648088139987036,15.33
"4900",12,8,1947,0.652315720808869,15.43
"4901",13,8,1947,0.583279325988333,15.52
"4902",14,8,1947,-0.322164948453601,15.47
"4903",15,8,1947,0.711053652230119,15.58
"4904",18,8,1947,-0.513478818998717,15.5
"4905",19,8,1947,-0.258064516129027,15.46
"4906",20,8,1947,-0.452781371280726,15.39
"4907",21,8,1947,0.259909031838851,15.43
"4908",22,8,1947,0.129617627997405,15.45
"4909",25,8,1947,-1.42394822006472,15.23
"4910",26,8,1947,0,15.23
"4911",27,8,1947,0.131319763624423,15.25
"4912",28,8,1947,-0.196721311475406,15.22
"4913",29,8,1947,0.657030223390274,15.32
"4914",2,9,1947,0.32637075718015,15.37
"4915",3,9,1947,-0.260247234873124,15.33
"4916",4,9,1947,-1.23939986953685,15.14
"4917",5,9,1947,-0.264200792602384,15.1
"4918",8,9,1947,-1.58940397350994,14.86
"4919",9,9,1947,0.201884253028271,14.89
"4920",10,9,1947,0.940228341168561,15.03
"4921",11,9,1947,0.0665335994677298,15.04
"4922",12,9,1947,-0.332446808510631,14.99
"4923",15,9,1947,-0.400266844563045,14.93
"4924",16,9,1947,0.937709310113869,15.07
"4925",17,9,1947,1.3271400132714,15.27
"4926",18,9,1947,-0.392927308447929,15.21
"4927",19,9,1947,-0.0657462195923837,15.2
"4928",22,9,1947,-0.131578947368418,15.18
"4929",23,9,1947,-1.64690382081686,14.93
"4930",24,9,1947,0.401875418620231,14.99
"4931",25,9,1947,-0.600400266844562,14.9
"4932",26,9,1947,-0.335570469798663,14.85
"4933",29,9,1947,0.606060606060605,14.94
"4934",30,9,1947,1.13788487282463,15.11
"4935",1,10,1947,0.330906684315028,15.16
"4936",2,10,1947,0.0659630606860144,15.17
"4937",3,10,1947,0.461437046802902,15.24
"4938",6,10,1947,0.262467191601044,15.28
"4939",7,10,1947,0,15.28
"4940",8,10,1947,-0.785340314136121,15.16
"4941",9,10,1947,0.659630606860156,15.26
"4942",10,10,1947,0.196592398427257,15.29
"4943",14,10,1947,1.70045781556574,15.55
"4944",15,10,1947,0.257234726688097,15.59
"4945",16,10,1947,-0.128287363694673,15.57
"4946",17,10,1947,0.0642260757867681,15.58
"4947",20,10,1947,1.34788189987162,15.79
"4948",21,10,1947,-0.189993666877767,15.76
"4949",22,10,1947,-0.444162436548225,15.69
"4950",23,10,1947,0.0637348629700433,15.7
"4951",24,10,1947,-1.27388535031847,15.5
"4952",27,10,1947,0.19354838709677,15.53
"4953",28,10,1947,0.0643915003219561,15.54
"4954",29,10,1947,-0.321750321750315,15.49
"4955",30,10,1947,-1.03292446739832,15.33
"4956",31,10,1947,0.652315720808869,15.43
"4957",3,11,1947,0.194426441996119,15.46
"4958",5,11,1947,-0.776196636481248,15.34
"4959",6,11,1947,0,15.34
"4960",7,11,1947,-0.195567144719683,15.31
"4961",10,11,1947,0.391900718484642,15.37
"4962",12,11,1947,-0.390370852309686,15.31
"4963",13,11,1947,-0.979751796211629,15.16
"4964",14,11,1947,0.197889182058043,15.19
"4965",17,11,1947,0,15.19
"4966",18,11,1947,0.724160631994741,15.3
"4967",19,11,1947,0.261437908496726,15.34
"4968",20,11,1947,0.456323337679272,15.41
"4969",21,11,1947,-0.519143413367943,15.33
"4970",24,11,1947,-0.587084148727983,15.24
"4971",25,11,1947,-0.262467191601056,15.2
"4972",26,11,1947,-0.460526315789464,15.13
"4973",28,11,1947,-0.991407799074688,14.98
"4974",1,12,1947,0.600801068090787,15.07
"4975",2,12,1947,0.132714001327137,15.09
"4976",3,12,1947,-0.927766732935723,14.95
"4977",4,12,1947,-0.60200668896321,14.86
"4978",5,12,1947,-1.54777927321668,14.63
"4979",8,12,1947,0.956937799043054,14.77
"4980",9,12,1947,0.338524035206504,14.82
"4981",10,12,1947,0.134952766531711,14.84
"4982",11,12,1947,-0.0673854447439339,14.83
"4983",12,12,1947,0.741739716790286,14.94
"4984",15,12,1947,1.13788487282463,15.11
"4985",16,12,1947,-0.132362673726006,15.09
"4986",17,12,1947,0.19880715705765,15.12
"4987",18,12,1947,-0.330687830687824,15.07
"4988",19,12,1947,0.331785003317843,15.12
"4989",22,12,1947,0.52910052910053,15.2
"4990",23,12,1947,0.394736842105266,15.26
"4991",24,12,1947,-0.0655307994757522,15.25
"4992",26,12,1947,-0.852459016393448,15.12
"4993",29,12,1947,-0.52910052910053,15.04
"4994",30,12,1947,1.19680851063831,15.22
"4995",31,12,1947,0.525624178712221,15.3
"4996",2,1,1948,0.261437908496726,15.34
"4997",5,1,1948,-0.912646675358543,15.2
"4998",6,1,1948,-0.328947368421046,15.15
"4999",7,1,1948,0.528052805280528,15.23
"5000",8,1,1948,0.525279054497702,15.31
"5001",9,1,1948,-0.522534291312868,15.23
"5002",12,1,1948,-0.39395929087328,15.17
"5003",13,1,1948,-1.45023071852341,14.95
"5004",14,1,1948,0,14.95
"5005",15,1,1948,-0.468227424749154,14.88
"5006",16,1,1948,-0.0672043010752793,14.87
"5007",19,1,1948,-1.14324142568931,14.7
"5008",20,1,1948,0.0680272108843644,14.71
"5009",21,1,1948,-1.15567641060504,14.54
"5010",22,1,1948,-0.825309491059142,14.42
"5011",23,1,1948,-0.485436893203885,14.35
"5012",26,1,1948,-0.209059233449473,14.32
"5013",27,1,1948,0.139664804469271,14.34
"5014",28,1,1948,1.04602510460251,14.49
"5015",29,1,1948,1.10420979986197,14.65
"5016",30,1,1948,0.204778156996583,14.68
"5017",2,2,1948,0.204359673024531,14.71
"5018",3,2,1948,-0.61182868796738,14.62
"5019",4,2,1948,-4.2407660738714,14
"5020",5,2,1948,1.42857142857142,14.2
"5021",6,2,1948,-0.0704225352112661,14.19
"5022",9,2,1948,0.845665961945039,14.31
"5023",10,2,1948,-2.93501048218029,13.89
"5024",11,2,1948,-0.0719942404607616,13.88
"5025",13,2,1948,-0.216138328530268,13.85
"5026",16,2,1948,1.37184115523465,14.04
"5027",17,2,1948,0,14.04
"5028",18,2,1948,0.0712250712250824,14.05
"5029",19,2,1948,-0.213523131672606,14.02
"5030",20,2,1948,-0.427960057061332,13.96
"5031",24,2,1948,0.286532951289392,14
"5032",25,2,1948,0.500000000000002,14.07
"5033",26,2,1948,-0.639658848614071,13.98
"5034",27,2,1948,-0.357653791130191,13.93
"5035",1,3,1948,1.00502512562814,14.07
"5036",2,3,1948,0.639658848614071,14.16
"5037",3,3,1948,0.0706214689265522,14.17
"5038",4,3,1948,-0.635144671841919,14.08
"5039",5,3,1948,0.213068181818177,14.11
"5040",8,3,1948,-0.496102055279945,14.04
"5041",9,3,1948,-0.64102564102564,13.95
"5042",10,3,1948,0.430107526881724,14.01
"5043",11,3,1948,-0.142755174875086,13.99
"5044",12,3,1948,0,13.99
"5045",15,3,1948,0.500357398141532,14.06
"5046",16,3,1948,-1.5647226173542,13.84
"5047",17,3,1948,0.794797687861268,13.95
"5048",18,3,1948,0.573476702508961,14.03
"5049",19,3,1948,2.06699928724163,14.32
"5050",22,3,1948,2.65363128491619,14.7
"5051",23,3,1948,0,14.7
"5052",24,3,1948,-0.0680272108843523,14.69
"5053",25,3,1948,0.408441116405722,14.75
"5054",29,3,1948,-0.338983050847462,14.7
"5055",30,3,1948,1.15646258503401,14.87
"5056",31,3,1948,1.41223940820444,15.08
"5057",1,4,1948,0.265251989389915,15.12
"5058",2,4,1948,0.198412698412706,15.15
"5059",5,4,1948,0.198019801980194,15.18
"5060",6,4,1948,0.658761528326743,15.28
"5061",7,4,1948,-0.327225130890045,15.23
"5062",8,4,1948,0.262639527248845,15.27
"5063",9,4,1948,0.130975769482643,15.29
"5064",12,4,1948,-0.0654022236756036,15.28
"5065",13,4,1948,0.13089005235603,15.3
"5066",14,4,1948,-0.130718954248375,15.28
"5067",15,4,1948,0.654450261780114,15.38
"5068",16,4,1948,0.325097529258771,15.43
"5069",19,4,1948,0.259235255994821,15.47
"5070",20,4,1948,-0.064641241111828,15.46
"5071",21,4,1948,0.517464424320817,15.54
"5072",22,4,1948,0.900900900900905,15.68
"5073",23,4,1948,0.637755102040814,15.78
"5074",26,4,1948,-1.52091254752852,15.54
"5075",27,4,1948,0.0643500643500744,15.55
"5076",28,4,1948,0.128617363344049,15.57
"5077",29,4,1948,-0.321130378933852,15.52
"5078",30,4,1948,-0.257731958762881,15.48
"5079",3,5,1948,0.775193798449607,15.6
"5080",4,5,1948,-0.0641025641025627,15.59
"5081",5,5,1948,-0.577293136626041,15.5
"5082",6,5,1948,0.83870967741936,15.63
"5083",7,5,1948,0.575815738963531,15.72
"5084",10,5,1948,0.572519083969465,15.81
"5085",11,5,1948,0.316255534471847,15.86
"5086",12,5,1948,0.126103404791938,15.88
"5087",13,5,1948,0.755667506297224,16
"5088",14,5,1948,2.43749375,16.389999
"5089",17,5,1948,1.34229416365432,16.610001
"5090",18,5,1948,-1.32451527245544,16.389999
"5091",19,5,1948,-0.122013430263181,16.370001
"5092",20,5,1948,0.549773943202577,16.459999
"5093",21,5,1948,0.243019455833504,16.5
"5094",24,5,1948,0.242430303030304,16.540001
"5095",25,5,1948,-0.0604594884849255,16.530001
"5096",26,5,1948,0.907434911830926,16.68
"5097",27,5,1948,0,16.68
"5098",28,5,1948,0.0599580335731357,16.690001
"5099",1,6,1948,0.29957457761686,16.74
"5100",2,6,1948,0.119474313022719,16.76
"5101",3,6,1948,-0.238669451073987,16.719999
"5102",4,6,1948,-0.77750602736281,16.59
"5103",7,6,1948,-0.301380349608196,16.540001
"5104",8,6,1948,1.6928596316288,16.82
"5105",9,6,1948,0.416165279429246,16.889999
"5106",10,6,1948,0.0592125553115725,16.9
"5107",11,6,1948,0.295863905325454,16.950001
"5108",14,6,1948,0.117982293924355,16.969999
"5109",15,6,1948,0.530347703615067,17.059999
"5110",16,6,1948,-0.293077391153421,17.01
"5111",17,6,1948,-0.117577895355692,16.99
"5112",18,6,1948,-0.176580341377273,16.959999
"5113",21,6,1948,-1.00234675721384,16.790001
"5114",22,6,1948,-0.178683729679341,16.76
"5115",23,6,1948,1.0143198090692,16.93
"5116",24,6,1948,-0.236272888363852,16.889999
"5117",25,6,1948,-0.355233887225223,16.83
"5118",28,6,1948,-1.307183600713,16.610001
"5119",29,6,1948,0.481637538733431,16.690001
"5120",30,6,1948,0.29957457761686,16.74
"5121",1,7,1948,-0.238942652329738,16.700001
"5122",2,7,1948,0.898197551006141,16.85
"5123",6,7,1948,0,16.85
"5124",7,7,1948,-0.356077151335319,16.790001
"5125",8,7,1948,0.119106603984128,16.809999
"5126",9,7,1948,0.654378385150412,16.92
"5127",12,7,1948,-0.236412529550828,16.879999
"5128",13,7,1948,-0.592405248365257,16.780001
"5129",14,7,1948,0.119177585269519,16.799999
"5130",15,7,1948,-1.90475606575929,16.48
"5131",16,7,1948,-1.39563106796117,16.25
"5132",19,7,1948,-3.26153846153846,15.72
"5133",20,7,1948,1.52671755725191,15.96
"5134",21,7,1948,0.814536340852124,16.09
"5135",22,7,1948,0.745798632691112,16.209999
"5136",23,7,1948,0.370148079589639,16.27
"5137",26,7,1948,-0.92193607867241,16.120001
"5138",27,7,1948,1.05459050529837,16.290001
"5139",28,7,1948,-0.675266993537941,16.18
"5140",29,7,1948,-0.803467243510507,16.049999
"5141",30,7,1948,-1.24609976611214,15.85
"5142",2,8,1948,0,15.85
"5143",3,8,1948,0.315457413249216,15.9
"5144",4,8,1948,1.57232704402515,16.15
"5145",5,8,1948,-0.371517027863769,16.09
"5146",6,8,1948,0.186457426973267,16.120001
"5147",9,8,1948,-0.992561973166116,15.96
"5148",10,8,1948,-1.37844611528822,15.74
"5149",11,8,1948,-0.444726810673445,15.67
"5150",12,8,1948,0.255264837268672,15.71
"5151",13,8,1948,-0.0636537237428489,15.7
"5152",16,8,1948,0.2547770700637,15.74
"5153",17,8,1948,1.20711562897077,15.93
"5154",18,8,1948,0,15.93
"5155",19,8,1948,0.313873195229132,15.98
"5156",20,8,1948,1.06382978723403,16.15
"5157",23,8,1948,-1.30030959752321,15.94
"5158",24,8,1948,0.501882057716437,16.02
"5159",25,8,1948,-0.187265917602992,15.99
"5160",26,8,1948,0.312701688555347,16.040001
"5161",27,8,1948,0.436408950348571,16.110001
"5162",30,8,1948,-0.806958360834366,15.98
"5163",31,8,1948,-0.0625782227784718,15.97
"5164",1,9,1948,1.18973074514715,16.16
"5165",2,9,1948,0.495049504950484,16.24
"5166",3,9,1948,0.184729064039416,16.27
"5167",7,9,1948,0.491702519975426,16.35
"5168",8,9,1948,-1.7125382262997,16.07
"5169",9,9,1948,-1.61792159303049,15.81
"5170",10,9,1948,0.126502213788739,15.83
"5171",13,9,1948,-0.821225521162355,15.7
"5172",14,9,1948,0.764331210191089,15.82
"5173",15,9,1948,-0.126422250316053,15.8
"5174",16,9,1948,0,15.8
"5175",17,9,1948,-0.443037974683546,15.73
"5176",20,9,1948,-1.84361093452003,15.44
"5177",21,9,1948,0.71243523316063,15.55
"5178",22,9,1948,0.257234726688097,15.59
"5179",23,9,1948,-0.19243104554201,15.56
"5180",24,9,1948,0.257069408740354,15.6
"5181",27,9,1948,-2.62820512820513,15.19
"5182",28,9,1948,1.1191573403555,15.36
"5183",29,9,1948,1.23697916666668,15.55
"5184",30,9,1948,-0.385852090032158,15.49
"5185",1,10,1948,1.16204002582311,15.67
"5186",4,10,1948,1.148691767709,15.85
"5187",5,10,1948,-0.189274447949523,15.82
"5188",6,10,1948,0.126422250316053,15.84
"5189",7,10,1948,0.568181818181817,15.93
"5190",8,10,1948,-0.188323917137472,15.9
"5191",11,10,1948,0,15.9
"5192",13,10,1948,1.19496855345912,16.09
"5193",14,10,1948,0.31074580484773,16.139999
"5194",15,10,1948,-0.123903353401701,16.120001
"5195",18,10,1948,0.434243149240501,16.190001
"5196",19,10,1948,0.555898668567098,16.280001
"5197",20,10,1948,0.368544203406383,16.34
"5198",21,10,1948,0.122405140758878,16.360001
"5199",22,10,1948,1.5281172660075,16.610001
"5200",25,10,1948,-0.180620097494288,16.58
"5201",26,10,1948,0.0603136308805884,16.59
"5202",27,10,1948,-0.120554550934295,16.57
"5203",28,10,1948,-0.663856366928186,16.459999
"5204",29,10,1948,0.243019455833504,16.5
"5205",1,11,1948,1.21212727272727,16.700001
"5206",3,11,1948,-4.61078415504287,15.93
"5207",4,11,1948,1.31826114249843,16.139999
"5208",5,11,1948,-4.39900275086758,15.43
"5209",8,11,1948,0.453661697990929,15.5
"5210",9,11,1948,-3.16129032258065,15.01
"5211",10,11,1948,-0.0666222518321105,15
"5212",12,11,1948,0.266666666666661,15.04
"5213",15,11,1948,1.52925531914894,15.27
"5214",16,11,1948,-0.0654878847413215,15.26
"5215",17,11,1948,-0.262123197903009,15.22
"5216",18,11,1948,0.262812089356105,15.26
"5217",19,11,1948,0.327653997378773,15.31
"5218",22,11,1948,-0.653167864141082,15.21
"5219",23,11,1948,-0.131492439184756,15.19
"5220",24,11,1948,-1.84331797235023,14.91
"5221",26,11,1948,0,14.91
"5222",29,11,1948,-0.804828973843065,14.79
"5223",30,11,1948,-0.270453008789717,14.75
"5224",1,12,1948,1.76271186440678,15.01
"5225",2,12,1948,-0.0666222518321105,15
"5226",3,12,1948,0.866666666666672,15.13
"5227",6,12,1948,0.660938532716455,15.23
"5228",7,12,1948,0.0656598818122113,15.24
"5229",8,12,1948,-0.262467191601056,15.2
"5230",9,12,1948,-0.197368421052627,15.17
"5231",10,12,1948,0.329597890573505,15.22
"5232",13,12,1948,0.7227332457293,15.33
"5233",14,12,1948,-0.521852576647098,15.25
"5234",15,12,1948,-0.524590163934427,15.17
"5235",16,12,1948,-0.0659195781146987,15.16
"5236",17,12,1948,0.263852242744058,15.2
"5237",20,12,1948,-0.0657894736842091,15.19
"5238",21,12,1948,-0.329163923633963,15.14
"5239",22,12,1948,0.066050198150593,15.15
"5240",23,12,1948,0,15.15
"5241",24,12,1948,0.660066006600658,15.25
"5242",27,12,1948,-0.393442622950823,15.19
"5243",28,12,1948,-0.72416063199473,15.08
"5244",29,12,1948,1.3262599469496,15.28
"5245",30,12,1948,0,15.28
"5246",31,12,1948,-0.523560209424084,15.2
"5247",3,1,1949,-1.64473684210526,14.95
"5248",4,1,1949,0.535117056856188,15.03
"5249",5,1,1949,0.864936793080511,15.16
"5250",6,1,1949,2.24274406332454,15.5
"5251",7,1,1949,0.709677419354835,15.61
"5252",10,1,1949,-0.640614990390773,15.51
"5253",11,1,1949,-0.0644745325596376,15.5
"5254",12,1,1949,-0.19354838709677,15.47
"5255",13,1,1949,-0.517129928894635,15.39
"5256",14,1,1949,-0.974658869395714,15.24
"5257",17,1,1949,0.918635170603678,15.38
"5258",18,1,1949,0,15.38
"5259",19,1,1949,0.390117035110525,15.44
"5260",20,1,1949,0.388601036269433,15.5
"5261",21,1,1949,-0.19354838709677,15.47
"5262",24,1,1949,-3.03813833225598,15
"5263",25,1,1949,2.2,15.33
"5264",26,1,1949,-0.260926288323555,15.29
"5265",27,1,1949,-0.261608894702414,15.25
"5266",28,1,1949,-0.327868852459021,15.2
"5267",31,1,1949,0.13157894736843,15.22
"5268",1,2,1949,0.788436268068326,15.34
"5269",2,2,1949,0.0651890482398943,15.35
"5270",3,2,1949,-0.195439739413677,15.32
"5271",4,2,1949,-1.50130548302872,15.09
"5272",7,2,1949,-2.1868787276342,14.76
"5273",8,2,1949,-0.406504065040654,14.7
"5274",9,2,1949,0.54421768707483,14.78
"5275",10,2,1949,-1.3531799729364,14.58
"5276",11,2,1949,-0.137174211248282,14.56
"5277",14,2,1949,0.343406593406586,14.61
"5278",15,2,1949,0.273785078713216,14.65
"5279",16,2,1949,0.546075085324233,14.73
"5280",17,2,1949,0.678886625933467,14.83
"5281",18,2,1949,-0.269723533378294,14.79
"5282",21,2,1949,-0.338066260987146,14.74
"5283",23,2,1949,-0.949796472184536,14.6
"5284",24,2,1949,-1.23287671232877,14.42
"5285",25,2,1949,-0.277392510402213,14.38
"5286",28,2,1949,1.66898470097356,14.62
"5287",1,3,1949,0.615595075239409,14.71
"5288",2,3,1949,-0.271923861318837,14.67
"5289",3,3,1949,-0.136332651670072,14.65
"5290",4,3,1949,0.136518771331055,14.67
"5291",7,3,1949,1.29516019086571,14.86
"5292",8,3,1949,0.201884253028271,14.89
"5293",9,3,1949,-0.201477501678987,14.86
"5294",10,3,1949,0.0672947510094198,14.87
"5295",11,3,1949,1.00874243443174,15.02
"5296",14,3,1949,0.332889480692415,15.07
"5297",15,3,1949,-0.597213005972129,14.98
"5298",16,3,1949,-0.400534045393862,14.92
"5299",17,3,1949,0.33512064343164,14.97
"5300",18,3,1949,-0.200400801603214,14.94
"5301",21,3,1949,-0.468540829986615,14.87
"5302",22,3,1949,-0.672494956287825,14.77
"5303",23,3,1949,1.2186865267434,14.95
"5304",24,3,1949,0.133779264214056,14.97
"5305",25,3,1949,-0.534402137608551,14.89
"5306",28,3,1949,0.2686366689053,14.93
"5307",29,3,1949,1.94239785666444,15.22
"5308",30,3,1949,-0.0657030223390262,15.21
"5309",31,3,1949,-0.986193293885604,15.06
"5310",1,4,1949,-0.796812749003991,14.94
"5311",4,4,1949,0.267737617135214,14.98
"5312",5,4,1949,-0.133511348464617,14.96
"5313",6,4,1949,-0.267379679144391,14.92
"5314",7,4,1949,0.0670241286863257,14.93
"5315",8,4,1949,0.267916945746825,14.97
"5316",11,4,1949,0.133600534402135,14.99
"5317",12,4,1949,0.266844563042022,15.03
"5318",13,4,1949,-0.0665335994677298,15.02
"5319",14,4,1949,-0.199733688415442,14.99
"5320",18,4,1949,0.533689126084056,15.07
"5321",19,4,1949,-0.398142003981423,15.01
"5322",20,4,1949,-0.266489007328442,14.97
"5323",21,4,1949,-1.67000668002672,14.72
"5324",22,4,1949,-0.1358695652174,14.7
"5325",25,4,1949,-0.136054421768705,14.68
"5326",26,4,1949,0.544959128065396,14.76
"5327",27,4,1949,0,14.76
"5328",28,4,1949,-0.474254742547427,14.69
"5329",29,4,1949,0.136147038801915,14.71
"5330",2,5,1949,0.475866757307944,14.78
"5331",3,5,1949,0.473612990527742,14.85
"5332",4,5,1949,1.14478114478114,15.02
"5333",5,5,1949,-0.0665778961384806,15.01
"5334",6,5,1949,-0.599600266489006,14.92
"5335",9,5,1949,-0.268096514745303,14.88
"5336",10,5,1949,-0.403225806451616,14.82
"5337",11,5,1949,0.202429149797567,14.85
"5338",12,5,1949,0.134680134680132,14.87
"5339",13,5,1949,0.0672494956287933,14.88
"5340",16,5,1949,0.537634408602151,14.96
"5341",17,5,1949,-0.200534759358296,14.93
"5342",18,5,1949,-0.267916945746813,14.89
"5343",19,5,1949,-0.604432505036937,14.8
"5344",20,5,1949,-0.472972972972975,14.73
"5345",23,5,1949,-1.01832993890021,14.58
"5346",24,5,1949,-0.548696844993142,14.5
"5347",25,5,1949,0.482758620689657,14.57
"5348",26,5,1949,-0.0686341798215497,14.56
"5349",27,5,1949,-0.343406593406598,14.51
"5350",31,5,1949,-2.20537560303239,14.19
"5351",1,6,1949,-0.352360817477089,14.14
"5352",2,6,1949,0,14.14
"5353",3,6,1949,-0.636492220650635,14.05
"5354",6,6,1949,-1.63701067615659,13.82
"5355",7,6,1949,0.144717800289433,13.84
"5356",8,6,1949,0.650289017341039,13.93
"5357",9,6,1949,0,13.93
"5358",10,6,1949,-0.861450107681258,13.81
"5359",13,6,1949,-1.88269370021723,13.55
"5360",14,6,1949,0.66420664206642,13.64
"5361",15,6,1949,1.90615835777126,13.9
"5362",16,6,1949,-0.359712230215832,13.85
"5363",17,6,1949,0.144404332129961,13.87
"5364",20,6,1949,1.4419610670512,14.07
"5365",21,6,1949,0.0710732054015621,14.08
"5366",22,6,1949,-0.284090909090916,14.04
"5367",23,6,1949,0.498575498575501,14.11
"5368",24,6,1949,0.141743444365708,14.13
"5369",27,6,1949,-0.0707714083510372,14.12
"5370",28,6,1949,-0.849858356940504,14
"5371",29,6,1949,0.642857142857142,14.09
"5372",30,6,1949,0.496806245564232,14.16
"5373",1,7,1949,0.706214689265534,14.26
"5374",5,7,1949,0.56100981767181,14.34
"5375",6,7,1949,1.25523012552301,14.52
"5376",7,7,1949,0,14.52
"5377",8,7,1949,-0.0688705234159765,14.51
"5378",11,7,1949,0,14.51
"5379",12,7,1949,0.68917987594762,14.61
"5380",13,7,1949,1.16358658453114,14.78
"5381",14,7,1949,0.0676589986468186,14.79
"5382",15,7,1949,-0.202839756592288,14.76
"5383",18,7,1949,0.271002710027107,14.8
"5384",19,7,1949,0.945945945945938,14.94
"5385",20,7,1949,0.200803212851413,14.97
"5386",21,7,1949,-0.467601870407484,14.9
"5387",22,7,1949,-0.0671140939597301,14.89
"5388",25,7,1949,0.335795836131625,14.94
"5389",26,7,1949,0.803212851405629,15.06
"5390",27,7,1949,0,15.06
"5391",28,7,1949,-0.132802124834006,15.04
"5392",29,7,1949,0,15.04
"5393",1,8,1949,0.531914893617022,15.12
"5394",2,8,1949,0.264550264550271,15.16
"5395",3,8,1949,-0.0659630606860144,15.15
"5396",4,8,1949,-0.132013201320129,15.13
"5397",5,8,1949,1.4540647719762,15.35
"5398",8,8,1949,1.04234527687297,15.51
"5399",9,8,1949,-0.902643455834949,15.37
"5400",10,8,1949,0.455432661027978,15.44
"5401",11,8,1949,-0.323834196891185,15.39
"5402",12,8,1949,-0.454840805718001,15.32
"5403",15,8,1949,-0.456919060052221,15.25
"5404",16,8,1949,0.262295081967208,15.29
"5405",17,8,1949,1.1118378024853,15.46
"5406",18,8,1949,0.258732212160408,15.5
"5407",19,8,1949,-0.580645161290322,15.41
"5408",22,8,1949,-0.259571706683977,15.37
"5409",23,8,1949,-1.30123617436564,15.17
"5410",24,8,1949,0.0659195781146987,15.18
"5411",25,8,1949,0.263504611330704,15.22
"5412",26,8,1949,0.394218134034157,15.28
"5413",29,8,1949,-1.04712041884817,15.12
"5414",30,8,1949,0.595238095238106,15.21
"5415",31,8,1949,0.065746219592372,15.22
"5416",1,9,1949,0.591327201051247,15.31
"5417",2,9,1949,-0.130633572828226,15.29
"5418",6,9,1949,-0.0654022236756036,15.28
"5419",7,9,1949,0.654450261780114,15.38
"5420",8,9,1949,0.195058517555262,15.41
"5421",9,9,1949,-0.0648929266709915,15.4
"5422",12,9,1949,0.779220779220774,15.52
"5423",13,9,1949,1.41752577319588,15.74
"5424",14,9,1949,-0.0635324015247763,15.73
"5425",15,9,1949,-0.762873490146224,15.61
"5426",16,9,1949,0.320307495195392,15.66
"5427",19,9,1949,-0.702426564495526,15.55
"5428",20,9,1949,-2.31511254019293,15.19
"5429",21,9,1949,1.44832126398947,15.41
"5430",22,9,1949,0.584036340038935,15.5
"5431",23,9,1949,0.451612903225808,15.57
"5432",26,9,1949,-0.256904303147084,15.53
"5433",27,9,1949,-0.772698003863485,15.41
"5434",28,9,1949,0.778715120051909,15.53
"5435",29,9,1949,0.579523502897617,15.62
"5436",30,9,1949,-0.256081946222786,15.58
"5437",3,10,1949,0.128369704749676,15.6
"5438",4,10,1949,0.961538461538464,15.75
"5439",5,10,1949,0.190476190476186,15.78
"5440",6,10,1949,0.380228136882132,15.84
"5441",7,10,1949,0.0631313131313118,15.85
"5442",10,10,1949,-0.126182965299682,15.83
"5443",11,10,1949,0.884396715097919,15.97
"5444",13,10,1949,0,15.97
"5445",14,10,1949,-0.375704445835945,15.91
"5446",17,10,1949,-1.13136392206159,15.73
"5447",18,10,1949,0.699300699300696,15.84
"5448",19,10,1949,0.568181818181817,15.93
"5449",20,10,1949,-0.188323917137472,15.9
"5450",21,10,1949,-0.314465408805036,15.85
